,gene_numb,rxn_numb,aerobic_growth,aerobic_rxns,anaerobic_growth,anaerobic_rxns
CNP_1.re.xml,1119,4108,0.0,35,0.0,0
CNQ_1.re.xml,1113,4117,0.0,43,0.0,0
CNR_1.re.xml,1111,4103,0.0,55,0.0,0
CNS_4.re.xml,1106,4125,0.07710760195784178,515,0.0,0
CNT_4.re.xml,1109,4125,0.07710760195784178,515,0.0,0
CNV_4.re.xml,1115,4119,0.0,19,0.0,0
CPA_4.re.xml,1099,4099,0.0,34,0.0,0
CPB_4.re.xml,1114,4108,0.08794407546516539,515,0.02402463500623738,472
CPC_4.re.xml,1107,4121,0.0,32,0.0,0
CPD_4.re.xml,1116,4127,0.08794407382276764,488,0.02402463500623735,447
CPE_1.re.xml,1124,4127,0.0,60,0.0,0
CPF_1.re.xml,1116,4122,0.0,70,0.0,0
CPG_1.re.xml,1068,4065,0.0,41,0.0,0
CPI_4.re.xml,1095,4104,0.0,48,0.0,0
CPK_4.re.xml,1095,4118,0.0,40,0.0,0
CPL_4.re.xml,1094,4112,0.0,46,0.0,0
CPM_4.re.xml,1098,4091,0.0,32,0.0,0
CPN_4.re.xml,1092,4109,0.0,42,0.0,0
CPQ_4.re.xml,1101,4118,0.0,52,0.0,0
CPR_4.re.xml,1094,4107,0.0,60,0.0,0
CPS_4.re.xml,1104,4103,0.0,74,0.0,0
CPT_4.re.xml,1108,4106,0.0,30,0.0,0
CQA_6.re.xml,1109,4110,0.0,39,0.0,0
CQB_6.re.xml,1107,4104,0.0,33,0.0,0
CQC_6.re.xml,1121,4129,0.08794416155699265,481,0.024024635006237558,470
CQD_6.re.xml,1127,4133,0.08794416155699296,489,0.02402463500623737,487
CQE_6.re.xml,1119,4119,0.0,31,0.0,0
CQF_6.re.xml,1119,4117,0.0,51,0.0,0
CQG_6.re.xml,1122,4129,0.0,108,0.0,150
CQH_6.re.xml,1116,4118,0.0,19,0.0,0
CQI_6.re.xml,1119,4116,0.0,223,0.0,166
CQK_4.re.xml,1119,4125,0.0,52,0.0,0
CQL_4.re.xml,1111,4112,0.0,46,0.0,0
CQM_4.re.xml,1115,4120,0.0,49,0.0,0
CQN_4.re.xml,1120,4126,0.0,35,0.0,0
CQP_4.re.xml,1123,4130,0.0,44,0.0,0
CQQ_4.re.xml,1114,4121,0.0,33,0.0,0
CQR_4.re.xml,1111,4119,0.0,35,0.0,0
CQS_4.re.xml,1100,4107,0.0,68,0.0,0
CQT_4.re.xml,1122,4127,0.0,47,0.0,0
CQV_4.re.xml,1131,4134,0.08794407546516611,493,0.024024635006237412,477
CRA_2.re.xml,1128,4131,0.0879440754651669,490,0.024024635006237527,476
CRB_2.re.xml,1126,4132,0.08794407546516696,505,0.024024635006237516,469
CRC_2.re.xml,1127,4135,0.0771076853179953,512,0.0,0
CRD_2.re.xml,1130,4132,0.0879440754651654,536,0.024024635006237433,446
CRE_2.re.xml,1097,4102,0.0,36,0.0,0
CRG_2.re.xml,1131,4137,0.08794416155699267,481,0.024024635006237357,453
CRH_2.re.xml,1136,4137,0.08794416155699265,480,0.024024635006237572,464
CRI_2.re.xml,1126,4130,0.0,154,0.0,122
CRK_2.re.xml,1129,4134,0.0771076853179955,489,0.0,0
CRL_.re.xml,1130,4132,0.0879440754651642,493,0.024024635006237444,470
GAL.re.xml,1112,4116,0.0,40,0.0,0
GAP.re.xml,1125,4134,0.0771076853179953,502,0.0,0
GAS.re.xml,1119,4124,0.0,102,0.0,0
GAT.re.xml,1114,4121,0.0,49,0.0,0
GAV.re.xml,1124,4127,0.0,140,0.0,92
GCA_000151485.1_ASM15148v1_genomic.xml,1131,4127,0.0,31,0.0,0
GCA_000181435.1_ASM18143v1_genomic.xml,1132,4132,0.08794416155699299,472,0.024024635006237426,451
GCA_000182315.2_ASM18231v2_genomic.xml,1106,4120,0.0,185,0.0,0
GCA_000260735.1_K7_1.0_genomic.xml,1122,4125,0.0,49,0.0,0
GCA_000275665.1_YJSH1_1.0_genomic.xml,1122,4131,0.0,47,0.0,0
GCA_000308935.1_ZTW1_genomic.xml,1125,4128,0.0,32,0.0,0
GCA_000365045.1_Saccharomyces_cerevisiae_M3707_v1.0_genomic.xml,1122,4130,0.0,29,0.0,0
GCA_000365065.1_Saccharomyces_cerevisiae_M3836_v1.0_genomic.xml,1123,4127,0.0,50,0.0,0
GCA_000365085.1_Saccharomyces_cerevisiae_M3837_v1.0_genomic.xml,1123,4130,0.0,29,0.0,0
GCA_000365105.1_Saccharomyces_cerevisiae_M3838_v1.0_genomic.xml,1127,4132,0.0,35,0.0,0
GCA_000365125.1_Saccharomyces_cerevisiae_M3839_v1.0_genomic.xml,1122,4127,0.0,57,0.0,0
GCA_000416405.1_S._cerevisiae_NY1308_genomic.xml,1117,4123,0.0,51,0.0,0
GCA_000508805.2_ScNAM34-4C_assembly01_genomic.xml,1125,4131,0.0,22,0.0,0
GCA_000508825.2_ScIR-2_assembly01_genomic.xml,1110,4102,0.0,50,0.0,0
GCA_000568005.1_R008_genomic.xml,1129,4111,0.08794407546516635,522,0.02402463500623749,458
GCA_000662435.2_Sc_YJM993_v1_genomic.xml,1133,4131,0.08794416155699265,502,0.024024635006237537,475
GCA_000723645.1_ZhangWP_SECN85_genomic.xml,1121,4129,0.0,47,0.0,0
GCA_000733235.3_ASM73323v3_genomic.xml,1121,4114,0.0,49,0.0,0
GCA_000766165.2_ASM76616v2_genomic.xml,1104,4114,0.0,102,0.0,135
GCA_000766175.2_ASM76617v2_genomic.xml,1112,4116,0.0,42,0.0,0
GCA_000766185.2_ASM76618v2_genomic.xml,1118,4127,0.0771076046770654,511,0.0,0
GCA_000766265.2_ASM76626v2_genomic.xml,1103,4114,0.0,36,0.0,0
GCA_000766305.2_ASM76630v2_genomic.xml,1103,4117,0.07302132249745809,475,0.0,0
GCA_000766315.2_ASM76631v2_genomic.xml,1118,4127,0.08794416155699265,481,0.02402463500623744,478
GCA_000766375.2_ASM76637v2_genomic.xml,1128,4132,0.0,47,0.0,0
GCA_000766395.2_ASM76639v2_genomic.xml,1117,4128,0.0,198,0.0,0
GCA_000766415.2_ASM76641v2_genomic.xml,1107,4116,0.0,40,0.0,0
GCA_000766455.2_ASM76645v2_genomic.xml,1116,4126,0.0,41,0.0,0
GCA_000766495.2_ASM76649v2_genomic.xml,1109,4119,0.0,39,0.0,0
GCA_000766515.2_ASM76651v2_genomic.xml,1115,4128,0.0,158,0.0,0
GCA_000766535.2_ASM76653v2_genomic.xml,1117,4123,0.0,118,0.0,0
GCA_000766555.2_ASM76655v2_genomic.xml,1117,4125,0.0,139,0.0,117
GCA_000766575.2_ASM76657v2_genomic.xml,1113,4118,0.0,70,0.0,0
GCA_000766595.2_ASM76659v2_genomic.xml,1119,4124,0.0,56,0.0,100
GCA_000766615.2_ASM76661v2_genomic.xml,1122,4132,0.0,123,0.0,145
GCA_000766635.2_ASM76663v2_genomic.xml,1114,4125,0.0,77,0.0,0
GCA_000767965.1_ASM76796v1_genomic.xml,1113,4116,0.0,65,0.0,0
GCA_000773925.1_ASM77392v1_genomic.xml,1141,4137,0.0,32,0.0,89
GCA_000775555.1_ASM77555v1_genomic.xml,1101,4109,0.0,55,0.0,0
GCA_000975585.2_Sc_YJM195_v1_genomic.xml,1124,4125,0.0,39,0.0,0
GCA_000975615.2_Sc_YJM244_v1_genomic.xml,1125,4119,0.031430917822370556,509,0.02311694104252484,460
GCA_000975645.3_Sc_YJM1078_v1_genomic.xml,1074,4067,0.0,29,0.0,0
GCA_000975675.2_Sc_YJM1083_v1_genomic.xml,1128,4131,0.0,192,0.0,221
GCA_000975705.2_Sc_YJM1129_v1_genomic.xml,1138,4137,0.08794407546516558,503,0.024024635006237433,455
GCA_000975735.4_Sc_YJM189_v1_genomic.xml,1139,4135,0.08794416155699136,473,0.024024635006237232,483
GCA_000975765.2_Sc_YJM193_v1_genomic.xml,1126,4134,0.08794416155699297,474,0.02402463500623753,441
GCA_000975795.2_Sc_YJM248_v1_genomic.xml,1073,4071,0.0,44,0.0,0
GCA_000975825.2_Sc_YJM270_v1_genomic.xml,1128,4129,0.08794412969516692,487,0.024024635006237416,467
GCA_000975855.3_Sc_YJM271_v1_genomic.xml,1115,4117,0.03143091063762611,501,0.02311694104252456,457
GCA_000975915.2_Sc_YJM326_v1_genomic.xml,1130,4132,0.0,33,0.0,0
GCA_000975945.2_Sc_YJM428_v1_genomic.xml,1134,4133,0.0,119,0.0,94
GCA_000975975.3_Sc_YJM450_v1_genomic.xml,1129,4134,0.08794407382276709,509,0.02402463500623747,490
GCA_000976005.2_Sc_YJM451_v1_genomic.xml,1112,4065,0.0,64,0.0,91
GCA_000976035.2_Sc_YJM453_v1_genomic.xml,1129,4136,0.08794407546516611,511,0.024024635006237527,486
GCA_000976065.2_Sc_YJM456_v1_genomic.xml,1130,4125,0.0,33,0.0,0
GCA_000976095.2_Sc_YJM470_v1_genomic.xml,1124,4137,0.0,33,0.0,0
GCA_000976125.2_Sc_YJM541_v1_genomic.xml,1125,4125,0.0,20,0.0,0
GCA_000976155.4_Sc_YJM554_v1_genomic.xml,1133,4130,0.0,33,0.0,0
GCA_000976185.2_Sc_YJM555_v1_genomic.xml,1132,4128,0.0,77,0.0,0
GCA_000976215.2_Sc_YJM627_v1_genomic.xml,1118,4110,0.0,39,0.0,0
GCA_000976245.2_Sc_YJM681_v1_genomic.xml,1129,4134,0.08794416155699122,496,0.024024635006237673,488
GCA_000976275.4_Sc_YJM682_v1_genomic.xml,1127,4127,0.0,57,0.0,0
GCA_000976305.2_Sc_YJM683_v1_genomic.xml,1129,4134,0.0,44,0.0,0
GCA_000976335.2_Sc_YJM689_v1_genomic.xml,1121,3933,0.0,108,0.0,95
GCA_000976365.2_Sc_YJM693_v1_genomic.xml,1133,4137,0.08794407382276703,492,0.024024635006237544,462
GCA_000976395.2_Sc_YJM969_v1_genomic.xml,1132,4131,0.08794416155699265,502,0.024024635006237537,475
GCA_000976425.2_Sc_YJM972_v1_genomic.xml,1136,4134,0.0879441615569917,455,0.02402463500623753,453
GCA_000976515.2_Sc_YJM981_v1_genomic.xml,1136,4134,0.0879441615569917,455,0.02402463500623753,453
GCA_000976545.2_Sc_YJM984_v1_genomic.xml,1133,4134,0.0879441615569917,455,0.02402463500623753,453
GCA_000976575.4_Sc_YJM987_v1_genomic.xml,1134,4134,0.0879441615569917,455,0.02402463500623753,453
GCA_000976605.3_Sc_YJM990_v1_genomic.xml,1116,4093,0.0,30,0.0,115
GCA_000976665.2_Sc_YJM996_v1_genomic.xml,1132,4131,0.08794416155699265,502,0.024024635006237537,475
GCA_000976695.3_Sc_YJM1133_v1_genomic.xml,1111,4086,0.0,57,0.0,0
GCA_000976725.3_Sc_YJM1190_v1_genomic.xml,1135,4136,0.08794416155699265,481,0.024024635006237378,453
GCA_000976755.2_Sc_YJM1199_v1_genomic.xml,1129,4131,0.0,30,0.0,0
GCA_000977085.2_Sc_YJM1311_v1_genomic.xml,1132,4134,0.08794416155699185,497,0.02402463500623734,474
GCA_000977115.3_Sc_YJM1326_v1_genomic.xml,1134,4137,0.08794407546516558,503,0.024024635006237433,455
GCA_000977145.2_Sc_YJM1332_v1_genomic.xml,1130,4132,0.08794416155699236,469,0.024024635006237475,476
GCA_000977175.3_Sc_YJM1336_v1_genomic.xml,1134,4133,0.08794416155699267,480,0.024024635006237555,455
GCA_000977205.2_Sc_YJM1338_v1_genomic.xml,1124,4106,0.0,52,0.0,0
GCA_000977235.2_Sc_YJM1341_v1_genomic.xml,1132,4130,0.08794407546516562,494,0.02402463500623752,481
GCA_000977265.3_Sc_YJM1342_v1_genomic.xml,1122,4121,0.0,23,0.0,0
GCA_000977295.2_Sc_YJM1355_v1_genomic.xml,1127,4132,0.08794416155699175,507,0.02402463500623743,481
GCA_000977325.2_Sc_YJM1356_v1_genomic.xml,1133,4136,0.08794407546516408,525,0.024024635006237766,456
GCA_000977355.3_Sc_YJM1381_v1_genomic.xml,1130,4136,0.08794407546516611,511,0.024024635006237527,486
GCA_000977385.2_Sc_YJM1383_v1_genomic.xml,1133,4137,0.08794416155699283,481,0.024024635006237506,468
GCA_000977415.2_Sc_YJM1385_v1_genomic.xml,1133,4135,0.08794407382276696,510,0.024024635006237485,482
GCA_000977445.2_Sc_YJM1386_v1_genomic.xml,1130,4132,0.0,28,0.0,0
GCA_000977475.3_Sc_YJM1387_v1_genomic.xml,1136,4138,0.08794416155699265,468,0.02402463500623752,476
GCA_000977505.2_Sc_YJM1388_v1_genomic.xml,1124,4130,0.0,37,0.0,0
GCA_000977535.2_Sc_YJM1389_v1_genomic.xml,1121,4130,0.0,54,0.0,0
GCA_000977565.2_Sc_YJM1399_v1_genomic.xml,1119,4118,0.0,66,0.0,0
GCA_000977595.2_Sc_YJM1400_v1_genomic.xml,1127,4126,0.07547311265601703,484,0.022764575987316328,488
GCA_000977625.2_Sc_YJM1401_v1_genomic.xml,1125,4128,0.0,30,0.0,0
GCA_000977655.2_Sc_YJM1402_v1_genomic.xml,1127,4125,0.0,22,0.0,0
GCA_000977685.2_Sc_YJM1415_v1_genomic.xml,1135,4134,0.08794416155699267,478,0.024024635006237492,484
GCA_000977715.4_Sc_YJM1417_v1_genomic.xml,1134,4132,0.08794407546516606,521,0.024024635006237447,474
GCA_000977745.2_Sc_YJM1418_v1_genomic.xml,1126,4125,0.0,31,0.0,0
GCA_000977775.3_Sc_YJM1419_v1_genomic.xml,1129,4132,0.0,31,0.0,0
GCA_000977805.2_Sc_YJM1433_v1_genomic.xml,1122,4110,0.0,42,0.0,0
GCA_000977835.2_Sc_YJM1434_v1_genomic.xml,1127,4126,0.0,58,0.0,0
GCA_000977865.2_Sc_YJM1439_v1_genomic.xml,1122,4122,0.0,38,0.0,0
GCA_000977895.2_Sc_YJM1443_v1_genomic.xml,1114,4110,0.0,59,0.0,0
GCA_000977925.2_Sc_YJM1444_v1_genomic.xml,1114,4120,0.0,19,0.0,0
GCA_000977955.2_Sc_YJM1447_v1_genomic.xml,1124,4116,0.0,54,0.0,0
GCA_000977985.2_Sc_YJM1450_v1_genomic.xml,1122,4105,0.0,48,0.0,0
GCA_000978015.2_Sc_YJM1460_v1_genomic.xml,1113,4104,0.0,22,0.0,0
GCA_000978045.2_Sc_YJM1463_v1_genomic.xml,1130,4131,0.0,35,0.0,0
GCA_000978075.3_Sc_YJM1477_v1_genomic.xml,1132,4129,0.08794407546516608,480,0.024024635006237405,483
GCA_000978105.2_Sc_YJM1478_v1_genomic.xml,1135,4136,0.08794416155699267,498,0.02402463500623707,456
GCA_000978135.2_Sc_YJM1479_v1_genomic.xml,1124,4124,0.0,100,0.0,149
GCA_000978165.2_Sc_YJM1526_v1_genomic.xml,1137,4137,0.08794407546516558,503,0.024024635006237433,455
GCA_000978195.2_Sc_YJM1527_v1_genomic.xml,1122,4106,0.0,52,0.0,0
GCA_000978225.2_Sc_YJM1549_v1_genomic.xml,1130,4135,0.08794407546516611,525,0.02402463500623744,496
GCA_000978255.2_Sc_YJM1573_v1_genomic.xml,1125,4125,0.0,22,0.0,0
GCA_000978285.2_Sc_YJM1574_v1_genomic.xml,1121,4121,0.0,46,0.0,0
GCA_000978315.2_Sc_YJM1592_v1_genomic.xml,1120,4128,0.0,54,0.0,0
GCA_001006245.1_ScSp60_v1_genomic.xml,1113,4112,0.0,53,0.0,0
GCA_001029075.1_ASM102907v1_genomic.xml,1125,4125,0.08794416155699297,472,0.02402463500623749,464
GCA_001051215.1_ASM105121v1_genomic.xml,1139,4135,0.0,20,0.0,117
GCA_001078085.1_ASM107808v1_genomic.xml,1110,4113,0.0,28,0.0,0
GCA_001282415.1_Y-12632v1_genomic.xml,1096,4114,,627,0.0,0
GCA_001578265.1_S.cerevisiae-74-D694-2.0_genomic.xml,1088,4095,0.0,22,0.0,0
GCA_001592655.1_ASM159265v1_genomic.xml,1125,4126,0.0,37,0.0,0
GCA_001634645.1_GLBRCY22-3_genomic.xml,1136,4132,0.0,22,0.0,0
GCA_001669875.1_ASM166987v1_genomic.xml,1127,4129,0.08596062711891048,488,0.02402463500623743,468
GCA_001669905.1_ASM166990v1_genomic.xml,1129,4131,0.08794407546516425,497,0.024024635006237444,467
GCA_001669935.1_ASM166993v1_genomic.xml,1127,4130,0.08596065699684276,464,0.02402463500623749,479
GCA_001669965.1_ASM166996v1_genomic.xml,1127,4129,0.08794412969516721,502,0.024024635006237444,486
GCA_001669995.1_ASM166999v1_genomic.xml,1125,4133,0.08794407546516611,511,0.02402463500623744,451
GCA_001670025.1_ASM167002v1_genomic.xml,1130,4131,0.08794416155699207,513,0.02402463500623756,470
GCA_001670055.1_ASM167005v1_genomic.xml,1126,4126,0.0,49,0.0,0
GCA_001670085.1_ASM167008v1_genomic.xml,1126,4113,0.08794407546516582,495,0.024024635006237513,486
GCA_001670115.1_ASM167011v1_genomic.xml,1125,4124,0.08794407546516425,501,0.02402463500623749,466
GCA_001670145.1_ASM167014v1_genomic.xml,1127,4129,0.08794416155699221,480,0.024024635006237516,451
GCA_001670175.1_ASM167017v1_genomic.xml,1124,4123,0.0859606569968428,498,0.02402463500623737,463
GCA_001670205.1_ASM167020v1_genomic.xml,1129,4131,0.08794416155699204,487,0.02402463500623748,443
GCA_001670235.1_ASM167023v1_genomic.xml,1129,4131,0.08794416155699235,469,0.024024635006237624,458
GCA_001670265.1_ASM167026v1_genomic.xml,1123,4124,0.08794407546516532,514,0.024024635006237482,483
GCA_001670295.1_ASM167029v1_genomic.xml,1124,4127,0.08596065699684267,510,0.024024635006237444,463
GCA_001670325.1_ASM167032v1_genomic.xml,1128,4130,0.08596065699684267,515,0.024024635006237523,485
GCA_001670355.1_ASM167035v1_genomic.xml,1124,4127,0.08596065699684291,510,0.024024635006237454,460
GCA_001670385.1_ASM167038v1_genomic.xml,1127,4130,0.08596057572626202,500,0.024024635006237468,471
GCA_001670415.1_ASM167041v1_genomic.xml,1126,4127,0.08794416155699236,500,0.024024635006237482,482
GCA_001670845.1_ASM167084v1_genomic.xml,1129,4128,0.08794416155699296,488,0.024024635006237485,473
GCA_001670935.1_ASM167093v1_genomic.xml,1128,4130,0.08596065699684273,493,0.024024635006237485,470
GCA_001670965.1_ASM167096v1_genomic.xml,1127,4131,0.08596065699684215,471,0.02402463500623727,476
GCA_001670995.1_ASM167099v1_genomic.xml,1128,4129,0.0859606271189107,512,0.02402463500623738,458
GCA_001671025.1_ASM167102v1_genomic.xml,1126,4129,0.08596065699684269,502,0.024024635006237527,490
GCA_001671055.1_ASM167105v1_genomic.xml,1124,4126,0.08596057572626181,509,0.024024635006237492,486
GCA_001671085.1_ASM167108v1_genomic.xml,1126,4132,0.08596057572626183,522,0.024024635006237454,452
GCA_001671115.1_ASM167111v1_genomic.xml,1125,4128,0.08596065699684247,523,0.02402463500623745,469
GCA_001671165.1_ASM167116v1_genomic.xml,1131,4136,0.08794416155699296,494,0.02402463500623751,485
GCA_001671195.1_ASM167119v1_genomic.xml,1128,4130,0.08596065699684274,494,0.024024635006237482,479
GCA_001671225.1_ASM167122v1_genomic.xml,1124,4126,0.08596057572626181,509,0.024024635006237492,486
GCA_001671255.1_ASM167125v1_genomic.xml,1125,4126,0.08794416155699203,476,0.024024635006237492,491
GCA_001671285.1_ASM167128v1_genomic.xml,1128,4129,0.08596057572626199,512,0.02402463500623752,489
GCA_001671315.1_ASM167131v1_genomic.xml,1124,4127,0.08794412969516717,458,0.02402463500623757,437
GCA_001671345.1_ASM167134v1_genomic.xml,1128,4133,0.08794412969516692,476,0.02402463500623744,458
GCA_001671375.1_ASM167137v1_genomic.xml,1128,4128,0.08794416155699195,498,0.024024635006237378,467
GCA_001671405.1_ASM167140v1_genomic.xml,1120,4101,0.08596057572626227,506,0.024024635006237513,444
GCA_001671435.1_ASM167143v1_genomic.xml,1128,4129,0.0,45,0.0,0
GCA_001671565.1_ASM167156v1_genomic.xml,1123,4125,0.0,56,0.0,0
GCA_001671595.1_ASM167159v1_genomic.xml,1127,4129,0.08596062711890969,480,0.02402463500623741,460
GCA_001671625.1_ASM167162v1_genomic.xml,1130,4133,0.08794407546516567,493,0.02402463500623741,476
GCA_001671655.1_ASM167165v1_genomic.xml,1125,4124,0.08596057572626199,500,0.024024635006237537,465
GCA_001671685.1_ASM167168v1_genomic.xml,1126,4125,0.08794416155699265,490,0.024024635006237506,469
GCA_001671715.1_ASM167171v1_genomic.xml,1126,4129,0.08596065699684267,492,0.024024635006237523,442
GCA_001671745.1_ASM167174v1_genomic.xml,1129,4134,0.08794416155699235,472,0.02402463500623751,457
GCA_001671775.1_ASM167177v1_genomic.xml,1126,4127,0.08596057572626203,509,0.02402463500623745,479
GCA_001671805.1_ASM167180v1_genomic.xml,1127,4111,0.08596062711891023,490,0.024024635006237423,475
GCA_001671835.1_ASM167183v1_genomic.xml,1129,4130,0.08794416155699186,468,0.024024635006237516,494
GCA_001671865.1_ASM167186v1_genomic.xml,1123,4122,0.0,32,0.0,0
GCA_001671895.1_ASM167189v1_genomic.xml,1127,4130,0.0859606569968423,480,0.024024635006237357,459
GCA_001671925.1_ASM167192v1_genomic.xml,1129,4133,0.08794416155699235,483,0.024024635006237523,485
GCA_001671955.1_ASM167195v1_genomic.xml,1125,4126,0.0,49,0.0,0
GCA_001671985.1_ASM167198v1_genomic.xml,1124,4129,0.08596065699684276,514,0.024024635006237416,489
GCA_001735825.1_ASM173582v1_genomic.xml,1121,4126,0.0,67,0.0,0
GCA_001737145.2_ASM173714v2_genomic.xml,1128,4126,0.0,38,0.0,0
GCA_001737155.1_ASM173715v1_genomic.xml,1122,4129,0.08794412969516707,510,0.024024635006237187,490
GCA_001737165.1_ASM173716v1_genomic.xml,1128,4126,0.0,58,0.0,0
GCA_001737175.1_ASM173717v1_genomic.xml,1124,4130,0.08794416155699236,500,0.02402463500623749,445
GCA_001737265.1_ASM173726v1_genomic.xml,1126,4130,0.0,30,0.0,0
GCA_001737275.1_ASM173727v1_genomic.xml,1128,4124,0.0,59,0.0,0
GCA_001737285.1_ASM173728v1_genomic.xml,1125,4124,0.08794416155699235,495,0.024024635006237426,490
GCA_001737295.2_ASM173729v2_genomic.xml,1134,4132,0.08794416155699192,473,0.024024635006237454,483
GCA_001737385.2_ASM173738v2_genomic.xml,1136,4135,0.08794416155699254,490,0.024024635006237607,459
GCA_001737395.2_ASM173739v2_genomic.xml,1136,4137,0.0879441296951669,473,0.02402463500623745,457
GCA_001737415.2_ASM173741v2_genomic.xml,1135,4134,0.0879441615569917,455,0.02402463500623753,453
GCA_001737445.2_ASM173744v2_genomic.xml,1128,4134,0.08794407382276694,479,0.02402463500623722,487
GCA_001737505.2_ASM173750v2_genomic.xml,1130,4131,0.08794407546516637,501,0.024024635006237485,470
GCA_001737515.2_ASM173751v2_genomic.xml,1115,4120,0.0879440738227661,520,0.024024635006237534,456
GCA_001737535.2_ASM173753v2_genomic.xml,1134,4135,0.0879440754651658,497,0.024024635006237537,463
GCA_001737545.2_ASM173754v2_genomic.xml,1138,4138,0.08794407382276623,511,0.024024635006237537,452
GCA_001737625.2_ASM173762v2_genomic.xml,1133,4132,0.08794416155699235,475,0.02402463500623757,477
GCA_001737635.2_ASM173763v2_genomic.xml,1126,4131,0.0,19,0.0,0
GCA_001737645.2_ASM173764v2_genomic.xml,1138,4140,0.0879440754651655,504,0.02402463500623753,458
GCA_001737655.2_ASM173765v2_genomic.xml,1131,4110,0.08794416155699235,456,0.02402463500623732,481
GCA_001737745.2_ASM173774v2_genomic.xml,1131,4130,0.08794407546516618,494,0.02402463500623743,466
GCA_001737755.2_ASM173775v2_genomic.xml,1136,4133,0.0879441615569922,497,0.024024635006237565,463
GCA_001737765.2_ASM173776v2_genomic.xml,1132,4131,0.0,22,0.0,0
GCA_001737785.2_ASM173778v2_genomic.xml,1126,4125,0.0,31,0.0,0
GCA_001737865.2_ASM173786v2_genomic.xml,1135,4133,0.08794407546516635,505,0.024024635006237537,484
GCA_001737875.1_ASM173787v1_genomic.xml,1135,4133,0.0879441615569922,497,0.024024635006237565,463
GCA_001737885.1_ASM173788v1_genomic.xml,1132,4136,0.08794416155699236,491,0.024024635006237468,467
GCA_001737895.1_ASM173789v1_genomic.xml,1120,4128,0.0,75,0.0,97
GCA_001737985.1_ASM173798v1_genomic.xml,1123,4124,0.08794416155699265,480,0.024024635006237575,482
GCA_001737995.1_ASM173799v1_genomic.xml,1125,4131,0.08794407382276709,490,0.02402463500623744,480
GCA_001738005.1_ASM173800v1_genomic.xml,1126,4133,0.08794416155699183,474,0.02402463500623757,457
GCA_001738015.1_ASM173801v1_genomic.xml,1125,4134,0.08794412969516723,487,0.024024635006237527,480
GCA_001738105.1_ASM173810v1_genomic.xml,1129,4133,0.08794416155699265,489,0.024024635006237482,450
GCA_001738115.1_ASM173811v1_genomic.xml,1125,4132,0.08794416155699204,495,0.024024635006237527,484
GCA_001738125.1_ASM173812v1_genomic.xml,1134,4133,0.08794407546516635,505,0.024024635006237537,484
GCA_001738135.2_ASM173813v2_genomic.xml,1127,4126,0.08794416155699077,496,0.02402463500623744,486
GCA_001738225.1_ASM173822v1_genomic.xml,1121,4126,0.0,32,0.0,0
GCA_001738235.1_ASM173823v1_genomic.xml,1119,4123,0.0,31,0.0,0
GCA_001738255.1_ASM173825v1_genomic.xml,1119,4124,0.0,22,0.0,0
GCA_001738265.1_ASM173826v1_genomic.xml,1121,4126,0.0,32,0.0,0
GCA_001738345.1_ASM173834v1_genomic.xml,1114,4126,0.0,37,0.0,0
GCA_001738355.1_ASM173835v1_genomic.xml,1141,4137,0.08794412969516721,481,0.02402463500623741,485
GCA_001738375.1_ASM173837v1_genomic.xml,1116,4120,0.0,20,0.0,0
GCA_001738395.1_ASM173839v1_genomic.xml,1138,4134,0.0,37,0.0,0
GCA_001738465.1_ASM173846v1_genomic.xml,1123,4125,0.0,43,0.0,0
GCA_001738485.1_ASM173848v1_genomic.xml,1129,4137,0.0,171,0.0,110
GCA_001738495.1_ASM173849v1_genomic.xml,1125,4132,0.08794416155699235,483,0.024024635006237464,492
GCA_001738515.1_ASM173851v1_genomic.xml,1127,4132,0.08794416155699236,469,0.024024635006237475,476
GCA_001738585.1_ASM173858v1_genomic.xml,1128,4136,0.08794416155699283,479,0.02402463500623751,483
GCA_001738595.1_ASM173859v1_genomic.xml,1132,4128,0.08794416155699157,492,0.024024635006237423,473
GCA_001738605.1_ASM173860v1_genomic.xml,1127,4131,0.0,47,0.0,0
GCA_001738615.1_ASM173861v1_genomic.xml,1126,4131,0.0,47,0.0,0
GCA_001738705.1_ASM173870v1_genomic.xml,1129,4131,0.0,33,0.0,0
GCA_001738715.1_ASM173871v1_genomic.xml,1126,4131,0.0,47,0.0,0
GCA_001738725.1_ASM173872v1_genomic.xml,1111,4117,0.0,27,0.0,0
GCA_001738755.1_ASM173875v1_genomic.xml,1117,4123,0.08794416155699299,463,0.024024635006237298,482
GCA_001738825.1_ASM173882v1_genomic.xml,1115,4122,0.08794412969516692,483,0.02402463500623754,475
GCA_001738835.1_ASM173883v1_genomic.xml,1110,4121,0.08794416155699328,468,0.024024635006237447,468
GCA_001738845.1_ASM173884v1_genomic.xml,1112,4118,0.08794416155699235,466,0.024024635006237447,487
GCA_001738855.1_ASM173885v1_genomic.xml,1123,4124,0.08794416155699236,483,0.024024635006237412,463
GCA_001738945.1_ASM173894v1_genomic.xml,1126,4123,0.08596057572626202,485,0.024024635006237485,475
GCA_001738955.1_ASM173895v1_genomic.xml,1125,4121,0.0879441615569924,465,0.024024635006237537,481
GCA_001738965.1_ASM173896v1_genomic.xml,1116,4123,0.08794416155699185,474,0.024024635006237516,481
GCA_001738985.1_ASM173898v1_genomic.xml,1114,4121,0.0879441615569922,477,0.024024635006237423,485
